date,state,fips,cases,deaths
6/14/2020,Washington,53,27135,1220
6/14/2020,West Virginia,54,2290,88
6/14/2020,Wisconsin,55,25307,702
6/14/2020,Wyoming,56,1060,18
6/15/2020,Alabama,1,26272,774
6/15/2020,Alaska,2,738,10
6/15/2020,Arizona,4,37005,1204
6/15/2020,Arkansas,5,12917,182
6/15/2020,California,6,155662,5120
6/15/2020,Colorado,8,29284,1605
6/15/2020,Connecticut,9,45235,4204
6/15/2020,Delaware,10,10340,423
6/15/2020,District of Columbia,11,9799,515
6/15/2020,Florida,12,77318,2937
6/15/2020,Georgia,13,55505,2457
6/15/2020,Guam,66,1155,6
6/15/2020,Hawaii,15,724,17
6/15/2020,Idaho,16,3472,89
6/15/2020,Illinois,17,134247,6543
6/15/2020,Indiana,18,41422,2433
6/15/2020,Iowa,19,24110,661
6/15/2020,Kansas,20,11516,246
6/15/2020,Kentucky,21,12863,524
6/15/2020,Louisiana,22,47284,3018
6/15/2020,Maine,23,2810,101
6/15/2020,Maryland,24,62653,2947
6/15/2020,Massachusetts,25,105690,7646
6/15/2020,Michigan,26,66302,6025
6/15/2020,Minnesota,27,30724,1335
6/15/2020,Mississippi,28,19799,895
6/15/2020,Missouri,29,16712,895
6/15/2020,Montana,30,609,19
6/15/2020,Nebraska,31,16860,226
6/15/2020,Nevada,32,11316,466
6/15/2020,New Hampshire,33,5345,320
6/15/2020,New Jersey,34,167103,12676
6/15/2020,New Mexico,35,9845,440
6/15/2020,New York,36,388719,30645
6/15/2020,North Carolina,37,45257,1156
6/15/2020,North Dakota,38,3104,77
6/15/2020,Northern Mariana Islands,69,30,2
6/15/2020,Ohio,39,41576,2573
6/15/2020,Oklahoma,40,8417,359
6/15/2020,Oregon,41,5831,180
6/15/2020,Pennsylvania,42,83687,6307
6/15/2020,Puerto Rico,72,5890,147
6/15/2020,Rhode Island,44,16093,851
6/15/2020,South Carolina,45,19381,602
6/15/2020,South Dakota,46,5928,75
6/15/2020,Tennessee,47,30945,477
6/15/2020,Texas,48,91726,2018
6/15/2020,Utah,49,14757,143
6/15/2020,Vermont,50,1130,55
6/15/2020,Virgin Islands,78,73,6
6/15/2020,Virginia,51,54886,1552
6/15/2020,Washington,53,27577,1223
6/15/2020,West Virginia,54,2322,88
6/15/2020,Wisconsin,55,25530,703
6/15/2020,Wyoming,56,1079,18
6/16/2020,Alabama,1,26912,785
6/16/2020,Alaska,2,751,10
6/16/2020,Arizona,4,39298,1228
6/16/2020,Arkansas,5,13191,188
6/16/2020,California,6,159131,5202
6/16/2020,Colorado,8,29427,1617
6/16/2020,Connecticut,9,45349,4210
6/16/2020,Delaware,10,10403,424
6/16/2020,District of Columbia,11,9818,520
6/16/2020,Florida,12,80101,2992
6/16/2020,Georgia,13,56302,2492
6/16/2020,Guam,66,1155,6
6/16/2020,Hawaii,15,728,17
6/16/2020,Idaho,16,3543,89
6/16/2020,Illinois,17,134866,6608
6/16/2020,Indiana,18,41780,2447
6/16/2020,Iowa,19,24263,670
6/16/2020,Kansas,20,11569,246
6/16/2020,Kentucky,21,12899,530
6/16/2020,Louisiana,22,47818,3042
6/16/2020,Maine,23,2819,101
6/16/2020,Maryland,24,63004,2982
6/16/2020,Massachusetts,25,105885,7664
6/16/2020,Michigan,26,66466,6039
6/16/2020,Minnesota,27,30913,1344
6/16/2020,Mississippi,28,20152,915
6/16/2020,Missouri,29,16930,903
6/16/2020,Montana,30,614,19
6/16/2020,Nebraska,31,17031,236
6/16/2020,Nevada,32,11673,467
6/16/2020,New Hampshire,33,5364,326
6/16/2020,New Jersey,34,167426,12727
6/16/2020,New Mexico,35,9933,447
6/16/2020,New York,36,389349,30683
6/16/2020,North Carolina,37,46105,1185
6/16/2020,North Dakota,38,3127,77
6/16/2020,Northern Mariana Islands,69,30,2
6/16/2020,Ohio,39,42010,2597
6/16/2020,Oklahoma,40,8645,363
6/16/2020,Oregon,41,6111,182
6/16/2020,Pennsylvania,42,84077,6337
6/16/2020,Puerto Rico,72,5951,147
6/16/2020,Rhode Island,44,16164,865
6/16/2020,South Carolina,45,19995,607
6/16/2020,South Dakota,46,5966,77
6/16/2020,Tennessee,47,31623,487
6/16/2020,Texas,48,95973,2057
6/16/2020,Utah,49,15077,145
6/16/2020,Vermont,50,1130,55
6/16/2020,Virgin Islands,78,73,6
6/16/2020,Virginia,51,55331,1570
6/16/2020,Washington,53,27949,1234
6/16/2020,West Virginia,54,2341,88
6/16/2020,Wisconsin,55,25829,710
6/16/2020,Wyoming,56,1089,18
6/17/2020,Alabama,1,27312,790
6/17/2020,Alaska,2,776,10
6/17/2020,Arizona,4,41159,1252
6/17/2020,Arkansas,5,13606,197
6/17/2020,California,6,163381,5283
6/17/2020,Colorado,8,29658,1631
6/17/2020,Connecticut,9,45429,4219
6/17/2020,Delaware,10,10444,426
6/17/2020,District of Columbia,11,9847,523
6/17/2020,Florida,12,82711,3017
6/17/2020,Georgia,13,57217,2536
6/17/2020,Guam,66,1157,6
6/17/2020,Hawaii,15,732,17
6/17/2020,Idaho,16,3634,89
6/17/2020,Illinois,17,135416,6687
6/17/2020,Indiana,18,42036,2475
6/17/2020,Iowa,19,24616,677
6/17/2020,Kansas,20,11801,248
6/17/2020,Kentucky,21,13190,536
6/17/2020,Louisiana,22,48746,3062
6/17/2020,Maine,23,2836,102
6/17/2020,Maryland,24,63565,2996
6/17/2020,Massachusetts,25,106151,7733
6/17/2020,Michigan,26,66694,6041
6/17/2020,Minnesota,27,31328,1357
6/17/2020,Mississippi,28,20641,938
6/17/2020,Missouri,29,17151,924
6/17/2020,Montana,30,630,20
6/17/2020,Nebraska,31,17226,239
6/17/2020,Nevada,32,11852,473
6/17/2020,New Hampshire,33,5436,330
6/17/2020,New Jersey,34,167703,12769
6/17/2020,New Mexico,35,10065,452
6/17/2020,New York,36,389910,30722
6/17/2020,North Carolina,37,47142,1198
6/17/2020,North Dakota,38,3170,78
6/17/2020,Northern Mariana Islands,69,30,2
6/17/2020,Ohio,39,42422,2611
6/17/2020,Oklahoma,40,8903,364
6/17/2020,Oregon,41,6235,183
6/17/2020,Pennsylvania,42,84387,6376
6/17/2020,Puerto Rico,72,6003,147
6/17/2020,Rhode Island,44,16213,876
6/17/2020,South Carolina,45,20556,617
6/17/2020,South Dakota,46,6050,78
6/17/2020,Tennessee,47,32112,493
6/17/2020,Texas,48,99466,2099
6/17/2020,Utah,49,15464,149
6/17/2020,Vermont,50,1130,55
6/17/2020,Virgin Islands,78,73,6
6/17/2020,Virginia,51,55775,1583
6/17/2020,Washington,53,28270,1229
6/17/2020,West Virginia,54,2376,88
6/17/2020,Wisconsin,55,26167,719
6/17/2020,Wyoming,56,1114,18
6/18/2020,Alabama,1,28206,810
6/18/2020,Alaska,2,795,10
6/18/2020,Arizona,4,43731,1287
6/18/2020,Arkansas,5,13928,208
6/18/2020,California,6,167135,5359
6/18/2020,Colorado,8,29886,1638
6/18/2020,Connecticut,9,45440,4226
6/18/2020,Delaware,10,10499,431
6/18/2020,District of Columbia,11,9903,527
6/18/2020,Florida,12,85918,3060
6/18/2020,Georgia,13,58040,2565
6/18/2020,Guam,66,1162,6
6/18/2020,Hawaii,15,750,17
6/18/2020,Idaho,16,3744,90
6/18/2020,Illinois,17,136081,6737
6/18/2020,Indiana,18,42480,2491
6/18/2020,Iowa,19,24959,680
6/18/2020,Kansas,20,11886,252
6/18/2020,Kentucky,21,13391,540
6/18/2020,Louisiana,22,49506,3069
6/18/2020,Maine,23,2878,102
6/18/2020,Maryland,24,63839,3016
6/18/2020,Massachusetts,25,106422,7769
6/18/2020,Michigan,26,66980,6064
6/18/2020,Minnesota,27,31707,1376
6/18/2020,Mississippi,28,21022,943
6/18/2020,Missouri,29,17488,963
6/18/2020,Montana,30,655,20
6/18/2020,Nebraska,31,17415,244
6/18/2020,Nevada,32,12164,475
6/18/2020,New Hampshire,33,5450,331
6/18/2020,New Jersey,34,168107,12800
6/18/2020,New Mexico,35,10153,456
6/18/2020,New York,36,390536,30767
6/18/2020,North Carolina,37,48426,1209
6/18/2020,North Dakota,38,3199,81
6/18/2020,Northern Mariana Islands,69,30,2
6/18/2020,Ohio,39,43122,2633
6/18/2020,Oklahoma,40,9354,366
6/18/2020,Oregon,41,6390,187
6/18/2020,Pennsylvania,42,84780,6417
6/18/2020,Puerto Rico,72,6111,147
6/18/2020,Rhode Island,44,16269,885
6/18/2020,South Carolina,45,21548,621
6/18/2020,South Dakota,46,6109,78
6/18/2020,Tennessee,47,32604,504
6/18/2020,Texas,48,102677,2137
6/18/2020,Utah,49,16015,152
6/18/2020,Vermont,50,1135,56
6/18/2020,Virgin Islands,78,74,6
6/18/2020,Virginia,51,56238,1586
6/18/2020,Washington,53,28663,1246
6/18/2020,West Virginia,54,2418,88
6/18/2020,Wisconsin,55,26611,725
6/18/2020,Wyoming,56,1144,18
6/19/2020,Alabama,1,29002,822
6/19/2020,Alaska,2,821,10
6/19/2020,Arizona,4,46914,1322
6/19/2020,Arkansas,5,14631,214
6/19/2020,California,6,170843,5425
6/19/2020,Colorado,8,30172,1643
6/19/2020,Connecticut,9,45557,4238
6/19/2020,Delaware,10,10611,433
6/19/2020,District of Columbia,11,9952,530
6/19/2020,Florida,12,89740,3103
6/19/2020,Georgia,13,59117,2596
6/19/2020,Guam,66,1169,6
6/19/2020,Hawaii,15,777,17
6/19/2020,Idaho,16,3871,90
6/19/2020,Illinois,17,136917,6801
6/19/2020,Indiana,18,42801,2516
6/19/2020,Iowa,19,25424,681
6/19/2020,Kansas,20,12168,254
6/19/2020,Kentucky,21,13629,542
6/19/2020,Louisiana,22,48627,3084
6/19/2020,Maine,23,2913,102
6/19/2020,Maryland,24,64150,3030
6/19/2020,Massachusetts,25,106650,7799
6/19/2020,Michigan,26,67300,6071
6/19/2020,Minnesota,27,32063,1393
6/19/2020,Mississippi,28,21022,943
6/19/2020,Missouri,29,17780,973
6/19/2020,Montana,30,666,20
6/19/2020,Nebraska,31,17591,249
6/19/2020,Nevada,32,12525,479
6/19/2020,New Hampshire,33,5486,337
6/19/2020,New Jersey,34,168496,12835
6/19/2020,New Mexico,35,10260,464
6/19/2020,New York,36,391330,30816
6/19/2020,North Carolina,37,50014,1223
6/19/2020,North Dakota,38,3232,82
6/19/2020,Northern Mariana Islands,69,30,2
6/19/2020,Ohio,39,43731,2667
6/19/2020,Oklahoma,40,9706,367
6/19/2020,Oregon,41,6592,188
6/19/2020,Pennsylvania,42,85288,6446
6/19/2020,Puerto Rico,72,6195,147
6/19/2020,Rhode Island,44,16337,894
6/19/2020,South Carolina,45,22631,639
6/19/2020,South Dakota,46,6158,81
6/19/2020,Tennessee,47,33603,508
6/19/2020,Texas,48,107322,2168
6/19/2020,Utah,49,16585,155
6/19/2020,Vermont,50,1144,56
6/19/2020,Virgin Islands,78,74,6
6/19/2020,Virginia,51,56793,1602
6/19/2020,Washington,53,29045,1258
6/19/2020,West Virginia,54,2468,88
6/19/2020,Wisconsin,55,26913,736
6/19/2020,Wyoming,56,1173,20
6/20/2020,Alabama,1,29549,838
6/20/2020,Alaska,2,845,10
6/20/2020,Arizona,4,50198,1347
6/20/2020,Arkansas,5,15142,224
6/20/2020,California,6,174854,5495
6/20/2020,Colorado,8,30334,1647
6/20/2020,Connecticut,9,45715,4251
6/20/2020,Delaware,10,10681,434
6/20/2020,District of Columbia,11,9984,531
6/20/2020,Florida,12,93789,3143
6/20/2020,Georgia,13,60669,2602
6/20/2020,Guam,66,1191,6
6/20/2020,Hawaii,15,791,17
6/20/2020,Idaho,16,4006,90
6/20/2020,Illinois,17,137535,6846
6/20/2020,Indiana,18,43135,2536
6/20/2020,Iowa,19,25552,685
6/20/2020,Kansas,20,12218,257
6/20/2020,Kentucky,21,13800,542
6/20/2020,Louisiana,22,49497,3104
6/20/2020,Maine,23,2938,102
6/20/2020,Maryland,24,64565,3052
6/20/2020,Massachusetts,25,106936,7827
6/20/2020,Michigan,26,67721,6091
6/20/2020,Minnesota,27,32499,1404
6/20/2020,Mississippi,28,21022,943
6/20/2020,Missouri,29,18155,975
6/20/2020,Montana,30,698,20
6/20/2020,Nebraska,31,17707,249
6/20/2020,Nevada,32,12977,486
6/20/2020,New Hampshire,33,5518,339
6/20/2020,New Jersey,34,168834,12857
6/20/2020,New Mexico,35,10430,466
6/20/2020,New York,36,392037,30839
6/20/2020,North Carolina,37,51640,1239
6/20/2020,North Dakota,38,3257,82
6/20/2020,Northern Mariana Islands,69,30,2
6/20/2020,Ohio,39,44262,2697
6/20/2020,Oklahoma,40,10037,368
6/20/2020,Oregon,41,6682,188
6/20/2020,Pennsylvania,42,85678,6467
6/20/2020,Puerto Rico,72,6463,147
6/20/2020,Rhode Island,44,16337,894
6/20/2020,South Carolina,45,23786,644
6/20/2020,South Dakota,46,6225,81
6/20/2020,Tennessee,47,34223,516
6/20/2020,Texas,48,111594,2186
6/20/2020,Utah,49,17173,155
6/20/2020,Vermont,50,1147,56
6/20/2020,Virgin Islands,78,76,6
6/20/2020,Virginia,51,57443,1607
6/20/2020,Washington,53,29466,1268
6/20/2020,West Virginia,54,2500,88
6/20/2020,Wisconsin,55,27314,751
6/20/2020,Wyoming,56,1179,20
6/21/2020,Alabama,1,30021,839
6/21/2020,Alaska,2,859,10
6/21/2020,Arizona,4,52666,1350
6/21/2020,Arkansas,5,15561,225
6/21/2020,California,6,178807,5517
6/21/2020,Colorado,8,30524,1647
6/21/2020,Connecticut,9,45755,4260
6/21/2020,Delaware,10,10775,435
6/21/2020,District of Columbia,11,10020,533
6/21/2020,Florida,12,97283,3160
6/21/2020,Georgia,13,61493,2603
6/21/2020,Guam,66,1191,6
6/21/2020,Hawaii,15,802,17
6/21/2020,Idaho,16,4025,90
6/21/2020,Illinois,17,138154,6865
6/21/2020,Indiana,18,43496,2540
6/21/2020,Iowa,19,26020,686
6/21/2020,Kansas,20,12258,258
6/21/2020,Kentucky,21,13919,544
6/21/2020,Louisiana,22,49890,3105
6/21/2020,Maine,23,2957,102
6/21/2020,Maryland,24,64903,3066
6/21/2020,Massachusetts,25,107061,7857
6/21/2020,Michigan,26,67873,6094
6/21/2020,Minnesota,27,32952,1412
6/21/2020,Mississippi,28,21022,943
6/21/2020,Missouri,29,18552,975
6/21/2020,Montana,30,717,20
6/21/2020,Nebraska,31,17810,252
6/21/2020,Nevada,32,13236,487
6/21/2020,New Hampshire,33,5544,339
6/21/2020,New Jersey,34,169142,12870
6/21/2020,New Mexico,35,10565,469
6/21/2020,New York,36,392702,30884
6/21/2020,North Carolina,37,52854,1245
6/21/2020,North Dakota,38,3294,83
6/21/2020,Northern Mariana Islands,69,30,2
6/21/2020,Ohio,39,44808,2700
6/21/2020,Oklahoma,40,10515,369
6/21/2020,Oregon,41,6945,190
6/21/2020,Pennsylvania,42,86024,6472
6/21/2020,Puerto Rico,72,6525,149
6/21/2020,Rhode Island,44,16337,894
6/21/2020,South Carolina,45,24693,653
6/21/2020,South Dakota,46,6297,81
6/21/2020,Tennessee,47,34719,519
6/21/2020,Texas,48,114886,2195
6/21/2020,Utah,49,17567,158
6/21/2020,Vermont,50,1159,56
6/21/2020,Virgin Islands,78,76,6
6/21/2020,Virginia,51,57994,1611
6/21/2020,Washington,53,29797,1271
6/21/2020,West Virginia,54,2543,89
6/21/2020,Wisconsin,55,27598,751
6/21/2020,Wyoming,56,1197,20
6/22/2020,Alabama,1,30454,841
6/22/2020,Alaska,2,869,10
6/22/2020,Arizona,4,54767,1354
6/22/2020,Arkansas,5,16083,227
6/22/2020,California,6,184620,5561
6/22/2020,Colorado,8,30689,1651
6/22/2020,Connecticut,9,45782,4263
6/22/2020,Delaware,10,10820,435
6/22/2020,District of Columbia,11,10058,535
6/22/2020,Florida,12,100209,3172
6/22/2020,Georgia,13,62705,2607
6/22/2020,Guam,66,1191,6
6/22/2020,Hawaii,15,804,17
6/22/2020,Idaho,16,4267,90
6/22/2020,Illinois,17,138615,6889
6/22/2020,Indiana,18,43709,2553
6/22/2020,Iowa,19,26217,687
6/22/2020,Kansas,20,12576,260
6/22/2020,Kentucky,21,14073,549
6/22/2020,Louisiana,22,50352,3117
6/22/2020,Maine,23,2971,102
6/22/2020,Maryland,24,65202,3074
6/22/2020,Massachusetts,25,107210,7873
6/22/2020,Michigan,26,68144,6101
6/22/2020,Minnesota,27,33259,1416
6/22/2020,Mississippi,28,22287,978
6/22/2020,Missouri,29,18733,980
6/22/2020,Montana,30,734,21
6/22/2020,Nebraska,31,17957,255
6/22/2020,Nevada,32,13575,490
6/22/2020,New Hampshire,33,5558,339
6/22/2020,New Jersey,34,169415,12895
6/22/2020,New Mexico,35,10694,469
6/22/2020,New York,36,393257,30934
6/22/2020,North Carolina,37,53840,1250
6/22/2020,North Dakota,38,3319,83
6/22/2020,Northern Mariana Islands,69,30,2
6/22/2020,Ohio,39,45537,2704
6/22/2020,Oklahoma,40,10733,369
6/22/2020,Oregon,41,7115,192
6/22/2020,Pennsylvania,42,86666,6475
6/22/2020,Puerto Rico,72,6564,149
6/22/2020,Rhode Island,44,16459,903
6/22/2020,South Carolina,45,25701,659
6/22/2020,South Dakota,46,6326,81
6/22/2020,Tennessee,47,35255,525
6/22/2020,Texas,48,119646,2213
6/22/2020,Utah,49,18035,158
6/22/2020,Vermont,50,1163,56
6/22/2020,Virgin Islands,78,76,6
6/22/2020,Virginia,51,58465,1620
6/22/2020,Washington,53,30443,1277
6/22/2020,West Virginia,54,2571,90
6/22/2020,Wisconsin,55,27849,751
6/22/2020,Wyoming,56,1230,20
6/23/2020,Alabama,1,31097,864
6/23/2020,Alaska,2,905,10
6/23/2020,Arizona,4,58397,1398
6/23/2020,Arkansas,5,16678,237
6/23/2020,California,6,191039,5637
6/23/2020,Colorado,8,30877,1665
6/23/2020,Connecticut,9,45899,4277
6/23/2020,Delaware,10,10847,504
6/23/2020,District of Columbia,11,10094,537
6/23/2020,Florida,12,103495,3237
6/23/2020,Georgia,13,64577,2646
6/23/2020,Guam,66,1194,6
6/23/2020,Hawaii,15,807,17
6/23/2020,Idaho,16,4412,90
6/23/2020,Illinois,17,139282,6925
6/23/2020,Indiana,18,43967,2569
6/23/2020,Iowa,19,26470,690
6/23/2020,Kansas,20,12659,261
6/23/2020,Kentucky,21,14323,559
6/23/2020,Louisiana,22,51708,3134
6/23/2020,Maine,23,2994,102
6/23/2020,Maryland,24,65602,3092
6/23/2020,Massachusetts,25,107439,7889
6/23/2020,Michigan,26,68373,6113
6/23/2020,Minnesota,27,33501,1425
6/23/2020,Mississippi,28,22898,989
6/23/2020,Missouri,29,19148,993
6/23/2020,Montana,30,743,21
6/23/2020,Nebraska,31,18091,262
6/23/2020,Nevada,32,14058,492
6/23/2020,New Hampshire,33,5571,343
6/23/2020,New Jersey,34,169734,12949
6/23/2020,New Mexico,35,10838,476
6/23/2020,New York,36,393855,30970
6/23/2020,North Carolina,37,54826,1276
6/23/2020,North Dakota,38,3326,84
6/23/2020,Northern Mariana Islands,69,30,2
6/23/2020,Ohio,39,46127,2735
6/23/2020,Oklahoma,40,11028,371
6/23/2020,Oregon,41,7317,192
6/23/2020,Pennsylvania,42,87283,6511
6/23/2020,Puerto Rico,72,6685,149
6/23/2020,Rhode Island,44,16533,906
6/23/2020,South Carolina,45,26613,673
6/23/2020,South Dakota,46,6353,83
6/23/2020,Tennessee,47,36018,535
6/23/2020,Texas,48,124726,2246
6/23/2020,Utah,49,18454,163
6/23/2020,Vermont,50,1164,56
6/23/2020,Virgin Islands,78,78,6
6/23/2020,Virginia,51,58994,1645
6/23/2020,Washington,53,30778,1285
6/23/2020,West Virginia,54,2593,92
6/23/2020,Wisconsin,55,28187,758
6/23/2020,Wyoming,56,1254,20
6/24/2020,Alabama,1,32064,891
6/24/2020,Alaska,2,926,10
6/24/2020,Arizona,4,60207,1467
6/24/2020,Arkansas,5,17375,240
6/24/2020,California,6,195889,5728
6/24/2020,Colorado,8,31139,1667
6/24/2020,Connecticut,9,45913,4287
6/24/2020,Delaware,10,10889,505
6/24/2020,District of Columbia,11,10128,541
6/24/2020,Florida,12,109006,3280
6/24/2020,Georgia,13,66290,2658
6/24/2020,Guam,66,1200,6
6/24/2020,Hawaii,15,821,17
6/24/2020,Idaho,16,4650,91
6/24/2020,Illinois,17,140025,6986
6/24/2020,Indiana,18,44260,2578
6/24/2020,Iowa,19,26897,694
6/24/2020,Kansas,20,13110,262
6/24/2020,Kentucky,21,14522,561
6/24/2020,Louisiana,22,52590,3152
6/24/2020,Maine,23,3017,103
6/24/2020,Maryland,24,65934,3108
6/24/2020,Massachusetts,25,107611,7937
6/24/2020,Michigan,26,68711,6118
6/24/2020,Minnesota,27,33798,1432
6/24/2020,Mississippi,28,23424,1011
6/24/2020,Missouri,29,19478,1001
6/24/2020,Montana,30,766,21
6/24/2020,Nebraska,31,18220,263
6/24/2020,Nevada,32,14460,494
6/24/2020,New Hampshire,33,5598,347
6/24/2020,New Jersey,34,169892,12995
6/24/2020,New Mexico,35,10990,480
6/24/2020,New York,36,394430,31001
6/24/2020,North Carolina,37,56263,1295
6/24/2020,North Dakota,38,3370,86
6/24/2020,Northern Mariana Islands,69,30,2
6/24/2020,Ohio,39,46759,2755
6/24/2020,Oklahoma,40,11509,372
6/24/2020,Oregon,41,7462,195
6/24/2020,Pennsylvania,42,87775,6568
6/24/2020,Puerto Rico,72,6820,149
6/24/2020,Rhode Island,44,16606,912
6/24/2020,South Carolina,45,27897,683
6/24/2020,South Dakota,46,6419,84
6/24/2020,Tennessee,47,36822,548
6/24/2020,Texas,48,131310,2292
6/24/2020,Utah,49,18915,163
6/24/2020,Vermont,50,1184,56
6/24/2020,Virgin Islands,78,80,6
6/24/2020,Virginia,51,59514,1661
6/24/2020,Washington,53,31400,1294
6/24/2020,West Virginia,54,2629,92
6/24/2020,Wisconsin,55,28652,769
6/24/2020,Wyoming,56,1282,20
6/25/2020,Alabama,1,33206,896
6/25/2020,Alaska,2,971,10
6/25/2020,Arizona,4,63297,1495
6/25/2020,Arkansas,5,18062,240
6/25/2020,California,6,201413,5810
6/25/2020,Colorado,8,31463,1669
6/25/2020,Connecticut,9,45994,4298
6/25/2020,Delaware,10,10980,507
6/25/2020,District of Columbia,11,10159,543
6/25/2020,Florida,12,114010,3326
6/25/2020,Georgia,13,67796,2704
6/25/2020,Guam,66,1214,6
6/25/2020,Hawaii,15,836,17
6/25/2020,Idaho,16,4869,91
6/25/2020,Illinois,17,140935,7024
6/25/2020,Indiana,18,44779,2586
6/25/2020,Iowa,19,27384,702
6/25/2020,Kansas,20,13207,263
6/25/2020,Kentucky,21,14793,569
6/25/2020,Louisiana,22,53528,3164
6/25/2020,Maine,23,3070,103
6/25/2020,Maryland,24,66397,3129
6/25/2020,Massachusetts,25,107837,7962
6/25/2020,Michigan,26,69159,6137
6/25/2020,Minnesota,27,34158,1441
6/25/2020,Mississippi,28,24516,1016
6/25/2020,Missouri,29,20076,1006
6/25/2020,Montana,30,803,21
6/25/2020,Nebraska,31,18346,266
6/25/2020,Nevada,32,14911,495
6/25/2020,New Hampshire,33,5638,357
6/25/2020,New Jersey,34,172050,14872
6/25/2020,New Mexico,35,11192,485
6/25/2020,New York,36,395168,31029
6/25/2020,North Carolina,37,57540,1305
6/25/2020,North Dakota,38,3402,87
6/25/2020,Northern Mariana Islands,69,30,2
6/25/2020,Ohio,39,47651,2772
6/25/2020,Oklahoma,40,11947,375
6/25/2020,Oregon,41,7605,199
6/25/2020,Pennsylvania,42,88230,6602
6/25/2020,Puerto Rico,72,6877,151
6/25/2020,Rhode Island,44,16640,920
6/25/2020,South Carolina,45,29022,693
6/25/2020,South Dakota,46,6479,87
6/25/2020,Tennessee,47,37695,558
6/25/2020,Texas,48,136783,2321
6/25/2020,Utah,49,19544,164
6/25/2020,Vermont,50,1191,56
6/25/2020,Virgin Islands,78,81,6
6/25/2020,Virginia,51,59946,1675
6/25/2020,Washington,53,31998,1301
6/25/2020,West Virginia,54,2693,92
6/25/2020,Wisconsin,55,29204,775
6/25/2020,Wyoming,56,1326,20
6/26/2020,Alabama,1,34183,907
6/26/2020,Alaska,2,1001,12
6/26/2020,Arizona,4,66676,1537
6/26/2020,Arkansas,5,18740,249
6/26/2020,California,6,207027,5872
6/26/2020,Colorado,8,31780,1673
6/26/2020,Connecticut,9,46059,4307
6/26/2020,Delaware,10,11017,507
6/26/2020,District of Columbia,11,10185,546
6/26/2020,Florida,12,122952,3365
6/26/2020,Georgia,13,69542,2727
6/26/2020,Guam,66,1217,6
6/26/2020,Hawaii,15,850,17
6/26/2020,Idaho,16,5149,91
6/26/2020,Illinois,17,141812,7059
6/26/2020,Indiana,18,45269,2595
6/26/2020,Iowa,19,27828,704
6/26/2020,Kansas,20,13729,266
6/26/2020,Kentucky,21,15033,575
6/26/2020,Louisiana,22,54882,3190
6/26/2020,Maine,23,3102,103
6/26/2020,Maryland,24,66704,3142
6/26/2020,Massachusetts,25,108070,8012
6/26/2020,Michigan,26,69473,6138
6/26/2020,Minnesota,27,34651,1446
6/26/2020,Mississippi,28,25066,1022
6/26/2020,Missouri,29,20567,1019
6/26/2020,Montana,30,829,22
6/26/2020,Nebraska,31,18524,270
6/26/2020,Nevada,32,15359,498
6/26/2020,New Hampshire,33,5671,365
6/26/2020,New Jersey,34,172438,14914
6/26/2020,New Mexico,35,11408,489
6/26/2020,New York,36,395972,31075
6/26/2020,North Carolina,37,59257,1319
6/26/2020,North Dakota,38,3430,87
6/26/2020,Northern Mariana Islands,69,30,2
6/26/2020,Ohio,39,48638,2788
6/26/2020,Oklahoma,40,12343,377
6/26/2020,Oregon,41,8008,204
6/26/2020,Pennsylvania,42,88950,6625
6/26/2020,Puerto Rico,72,6922,151
6/26/2020,Rhode Island,44,16661,927
6/26/2020,South Carolina,45,30335,694
6/26/2020,South Dakota,46,6535,88
6/26/2020,Tennessee,47,38802,569
6/26/2020,Texas,48,142582,2362
6/26/2020,Utah,49,20218,166
6/26/2020,Vermont,50,1198,56
6/26/2020,Virgin Islands,78,81,6
6/26/2020,Virginia,51,60570,1700
6/26/2020,Washington,53,32489,1305
6/26/2020,West Virginia,54,2729,92
6/26/2020,Wisconsin,55,29718,775
6/26/2020,Wyoming,56,1368,20
6/27/2020,Alabama,1,35083,919
6/27/2020,Alaska,2,1027,12
6/27/2020,Arizona,4,70152,1581
6/27/2020,Arkansas,5,19310,259
6/27/2020,California,6,211453,5902
6/27/2020,Colorado,8,32006,1674
6/27/2020,Connecticut,9,46206,4311
6/27/2020,Delaware,10,11091,507
6/27/2020,District of Columbia,11,10216,548
6/27/2020,Florida,12,132537,3389
6/27/2020,Georgia,13,71066,2733
6/27/2020,Guam,66,1217,6
6/27/2020,Hawaii,15,856,18
6/27/2020,Idaho,16,5319,92
6/27/2020,Illinois,17,142536,7083
6/27/2020,Indiana,18,45707,2616
6/27/2020,Iowa,19,28203,704
6/27/2020,Kansas,20,13767,269
6/27/2020,Kentucky,21,15337,575
6/27/2020,Louisiana,22,54882,3190
6/27/2020,Maine,23,3154,104
6/27/2020,Maryland,24,67032,3157
6/27/2020,Massachusetts,25,108443,8040
6/27/2020,Michigan,26,69802,6157
6/27/2020,Minnesota,27,35068,1452
